accel_phase1,accel_phase2,travel_time,energy_consumption
3.848234215675457,3.9929318744814304,28.82702687399959,0.12403361295460613
0.30949484589625764,0.3004532186658458,80.3874564547884,0.002065022140141427
0.4471801943479722,0.35435749258054083,66.87652795613496,0.002885528796970663
0.9426834082182312,0.8544963890079511,66.79930320060059,0.014724779162509485
0.35761592206780746,0.3002924989318355,74.78363683540732,0.0021866114298376258
0.3269622890086027,0.3019115298345054,78.21069862110062,0.0021171653167034628
3.2630134788840013,3.0573863451240975,32.941368521146885,0.09029109738863571
0.3127923160252436,0.30020108973215054,79.96261064844143,0.0020703214978709107
1.414802089221129,1.2990377391915593,53.60664536591345,0.02699936530276487
1.4711976126689166,1.3315574586509458,52.68053807766228,0.02823671171398999
3.569099452022598,3.586187184099208,30.48216392576723,0.10848120752461655
3.8216669987817475,3.822275777821031,29.335697190359767,0.1190371757102702
2.2138399945271185,2.1325963010138445,40.88599350353684,0.05325645059408597
0.34917015935279333,0.30228453673967437,75.68266863885034,0.0021778420501521465
0.3921424906560581,0.3004532186658458,71.41559294627618,0.0022946935994228976
0.4306808373286347,0.3004532186658458,68.145507312441,0.002429721919166281
0.9651381737256317,0.9573451775554864,64.47604810537553,0.016522033018065485
0.41390465566852486,0.30841246838094416,69.51280955765752,0.002425181745259291
2.0899872961328305,2.1241467175531987,41.535512903502266,0.05139348606928854
2.1652738755280527,2.0873033635493052,41.405753406173986,0.051636029106987544
0.4019727327269609,0.30017784277908904,70.53695385326769,0.002325698858329446
2.05007480152557,2.0730747538241383,42.07416198892314,0.04978432273767495
3.171450471772511,3.188809888710615,32.658536741561136,0.09184618657493565
0.3426021844642056,0.3002211785380818,76.4046764492057,0.002144215668664798
0.9651381737256317,0.9121483935552082,65.2933403469921,0.015811970211800253
3.07822295082854,3.1223449009884354,33.13186558689654,0.0887161401501755
1.256684074082988,1.0778505414019612,58.38468878637531,0.02154977271444152
3.412164275621617,3.4871511290715143,31.105651855137495,0.103281822354138
0.3664527721853238,0.30013995218044326,73.8764455910129,0.0022114800758442207
3.7716146488374758,3.797691403177648,29.490206869720353,0.117498050933001
0.4414753824337887,0.3004532186658458,67.3072353293711,0.0024702407363967646
3.328570410009606,3.4597233163512904,31.37195510773022,0.10120561036592722
1.1259594247521671,0.970850654045043,61.811138970665965,0.018417048587443544
2.6063584636163424,2.830501253596214,35.68866612840215,0.07459212947475431
3.7309755240338633,3.944573398371419,29.15648224659764,0.12070675869477496
1.283374938667885,1.2875464591707935,55.13560889512645,0.025323877425696004
1.3848432698532844,1.1728823589203363,55.59099204195496,0.02459141916106067
3.438723983152599,3.4093201408766283,31.30423983309003,0.1017736258305106
3.499518964478274,3.6933503043020677,30.295428640927675,0.11009994193917702
3.2984971820519133,3.4139742640134387,31.587394854292217,0.09954561844921743
1.7488960330099288,1.7116043390548008,46.61271272380066,0.03860061644246869
2.7946089491920696,2.5774282751340287,36.25000254845519,0.07159191816136905
1.7752624679726183,1.7316291592141464,46.262368781121545,0.03931975529657654
2.918572144196247,2.8131553203247237,34.80099610342036,0.07883905682632006
0.3354047352837808,0.3001542627014813,77.22010856317543,0.002124713076713992
1.1235667060696366,0.9984819246494397,61.35327991247085,0.01880035858795956
3.8884426219084314,3.53555782874979,30.080694598054734,0.11320448203550736
3.497985943919469,3.188809888710615,31.953867455808826,0.09759658525965748
2.036548543230085,1.8743059691012256,43.56275769713618,0.04558147654553241
1.4748902490163052,1.461892966907457,51.17351463627277,0.030596063392201167
0.9461906837314991,0.8698673938148825,66.42957838723993,0.014985632575728193
2.6361406950977395,2.5158855693557776,37.05609240799209,0.06770460202902386
1.576062482865604,1.4412270700687198,50.52265107620336,0.03143449825822508
1.1306939185273284,0.9429076346278188,62.26656004256584,0.018071699468796575
1.8769153336846145,1.8319818232739307,44.792871197203866,0.04258830180440123
1.530939088442326,1.3696492854346087,51.705198911187324,0.029631004205918056
3.3332138723051736,3.143151648556125,32.46092550123258,0.09352143452983239
1.5329750243116411,1.3392570297142405,52.05044043029017,0.02915071332649731
1.3760764767678104,1.2882648430347303,54.124329666135075,0.02635870447727215
3.2465128007148376,3.327920689664117,31.993144364164152,0.09652128867987986
1.988456745464707,1.8743059691012256,43.81996794333907,0.044908137167967786
1.5462003626896166,1.5314289297994381,49.830769325697005,0.03271471624670023
2.615777755704454,2.358677881206764,37.9652845392742,0.06406572284545402
3.3003050163485157,3.369323230756336,31.731938691684874,0.09844136493773596
1.2317208084074094,1.1364465718568262,57.776456501624594,0.022175903114671044
1.1281538477318174,0.8795099990693942,63.56425514191683,0.01718380438004064
1.0974091189713133,1.0393776006485955,61.02963178551092,0.019154932942643744
0.4079690237211322,0.30404782290777554,70.01666302795705,0.0023736142169110386
0.32763969234336443,0.30228453673967437,78.12980635774078,0.0021217596898466524
1.2338499653173725,1.040168925206264,59.264233936077204,0.020711617238176827
2.918572144196247,2.997326521751653,34.035674418476425,0.08317567311816268
3.019479273892627,3.0092614292389546,33.71711542460803,0.08504481738819165
3.702106335778598,3.7701217895868284,29.69064112230675,0.11555042898310378
1.2177737775680444,1.0882503640872967,58.67467570338107,0.021249400560101484
1.73958810763707,1.504823766207189,48.63424422801188,0.03470814524674741
1.785783232098869,1.752096351343511,46.01998497444568,0.03985220347277033
2.6890756000667833,2.7471221872006266,35.777431204077104,0.07374582479057191
1.3098272269103515,1.2875464591707935,54.83622617149833,0.025604320768933427
0.3775416871850641,0.3002917328906142,72.78343391181097,0.002246585331956751
1.0974091189713133,1.0609176562954215,60.68584437892631,0.019504606942515865
3.171450471772511,3.2200826181476017,32.54560942308008,0.09261575021670897
2.659907796346546,2.9084697376923536,35.180711201510675,0.07725646578579977
3.7213663876306824,3.6238026996999455,30.08808601509766,0.1121499533731416
3.41104531382422,3.1790436628890584,32.16424877341684,0.09575907283250111
2.6890756000667833,2.830501253596214,35.412083170933855,0.07573752836412426
2.7933553262011155,2.644015208316166,35.93040084431769,0.07301480077366777
1.0974021556270557,0.918890173099647,63.17063489163573,0.017342657053996388
2.43205646632834,2.144273298280581,39.90583331571196,0.05680710931798444
3.5373802261889784,3.547960206253664,30.66178577408946,0.10695884043014585
3.8216669987817475,3.908243588086217,29.098077548119406,0.12129595237977638
0.4331868396184538,0.3040644078252086,67.94810837047073,0.0024637499714038878
2.6205688215537957,2.640582105773017,36.49480625691798,0.07025814549797571
3.3341927609587323,3.1819857801870266,32.31521688136843,0.09444801336674818
0.38471891026743626,0.3002917328906142,72.1013225248093,0.002269359702567848
3.53293969748286,3.8245661753756237,29.85333496370889,0.11418112014867679
0.3370342968159848,0.3002917333615579,77.03320180513025,0.002130009156382043
2.009296125963879,1.8319818232739307,44.03755459307606,0.044387442863092125
1.7366312200414902,1.6539637237073253,47.20610191574054,0.03734150570543009
3.502252005425421,3.4597233163512904,31.01149591657443,0.10413073607844309
2.332531535295156,2.342636786386552,39.11099300465412,0.05941665587689782
1.6525231318743634,1.6021295932209363,48.29377122308586,0.03531380899751063
1.256684074082988,1.036330311727376,59.06926204992739,0.020938252667366094
2.3069886765276926,2.3170324709817036,39.36308056148886,0.05849859351282377
2.0510615164284474,1.7778249721656425,44.26022359877429,0.04400373949623429
2.278097339776547,2.302791360865853,39.56871974627549,0.05778791502359631
0.9426834082182312,0.8961546898641093,65.9767065622143,0.01534538912905226
1.4710336074918522,1.2430284936112175,53.81203314726018,0.026796118221064875
2.5737064214899092,2.347818984203353,38.16882576273564,0.0631581498783143
1.3375465654348622,1.1478321558672897,56.43210119410694,0.023609365258733757
2.4452960512359896,2.1063482929558037,40.10323700802409,0.05629838331291163
2.5827804403710566,2.501789268577125,37.30863461479984,0.06657178288789586
2.7544154236862712,2.967728563346135,34.63640650843674,0.08004059279127972
2.278097339776547,2.283022741914298,39.68277104148113,0.05735490559776295
1.1004106555376003,0.8795099990693942,63.92411768349915,0.016841947849922538
3.527970739128057,3.5094168166079105,30.801542048190193,0.10582241827677118
1.1305625506571895,1.09023106634074,59.766388648859,0.02032772649588944
2.832857403501892,2.76716809522731,35.24665429652411,0.07641047763372294
0.3738618121641959,0.3004532186658458,73.14075678070617,0.0022363262573042966
0.3700093682043094,0.3002924989318355,73.52053233494361,0.002223345119099643
1.6642628022755885,1.6321486688210065,47.926642567304455,0.03602823897459574
2.9378068192739413,2.9452708426935845,34.19169436971401,0.08222205690552006
1.576062482865604,1.473109352407755,50.18004355786056,0.03199841819246587
2.625854770362181,2.5793930849157496,36.77239213157452,0.0689483018652046
2.9324008609122707,3.0232863193788075,33.89515092687403,0.0840199217639946
2.0148442321092284,1.7685230830702119,44.525820400236135,0.0432944742860039
1.8290879135373155,1.7814597810264519,45.49576727924088,0.04097632402860727
1.8943866091625505,1.5780701514075708,46.9218613011281,0.03818479555946657
3.3409262272476137,3.199936191329777,32.235244919554475,0.09499073197308829
1.8447350971963061,1.7914746167942384,45.31533323501098,0.04137350109541208
2.0914048754220036,1.9790175427033099,42.50742884915632,0.048405287392423814
1.483447432913059,1.348331596157299,52.36900188180395,0.02867268853106058
0.3831866033978083,0.3002924989318355,72.24534121510506,0.0022644527605030613
1.0974021556270557,0.8723162487798544,64.11478730371182,0.01671041474117779
0.9953579476716963,0.8787572532117838,65.45267533339992,0.01562907278330928
3.0292802647547563,3.0607023938204683,33.490955086704915,0.08643787634579195
1.6196909784586138,1.5031782914989642,49.51973511606461,0.03308312444192197
1.0886273878122885,0.9571605954873322,62.56881732896342,0.017792793288409593
1.812738459565948,1.49895635322921,48.220357932895894,0.03566337995998584
3.8216669987817475,3.94772938149703,28.991547121136314,0.12235073776731285
2.572070660671827,2.3030846104605316,38.43068179071939,0.06222288445815908
1.3375465654348622,1.1672298136019696,56.1483775480447,0.023910904935550373
2.5289052740301243,2.492398025211165,37.54652750051612,0.06555387475164375
1.1640879679383114,1.0337840075363531,60.220758376309405,0.019793659019816227
1.5462003626896166,1.5031782914989642,50.11537276272884,0.03218550132976581
0.951523011709789,0.8963951872027559,65.82105018408052,0.015436371260021585
1.8898792891588791,1.7050505920012409,45.76860395806504,0.040339633912967666
1.7366312200414902,1.6786738909703087,46.984990224462855,0.03781146867797678
2.306498736836887,2.3376811256071286,39.24849462733327,0.05894716576753316
2.5289052740301243,2.5031370503209462,37.49137386327524,0.06579279769689898
2.1180071780386824,1.887316909246726,43.05294645504154,0.04701813277412152
1.5344604024629664,1.5780701514075708,49.47906416383024,0.033480980924907484
2.801251030828469,2.4716847276246994,36.770552911904225,0.06949979909391302
3.2608929798564548,3.422161448341676,31.644883465797136,0.09915469424548153
2.5788555132485893,2.9892547803739786,35.134434138806036,0.07828717845545502
1.3228590686816426,1.1179844025621253,57.03492848633948,0.02297106968263626
1.1562155101786247,1.0609176562954215,59.87980838834968,0.02012729165195199
2.918572144196247,3.098317143336402,33.64528872438491,0.08567367924360274
2.7145667967384717,2.668335474115352,36.05707586326641,0.07231003859228
1.3522300614192206,1.1776968954060398,55.84692831854646,0.024256065286611624
2.329683343420691,2.1492567860461187,40.27818125489259,0.05529917521111247
2.0968356090650193,1.8650845978079504,43.32802530701993,0.046286512976207894
1.1259594247521671,1.0560061112290828,60.36341302812038,0.019722122012078687
2.5859562420054125,2.347818984203353,38.12691166509678,0.06335655098839434
3.638935122454844,3.4597233163512904,30.751812082169923,0.10659390244902615
1.8045261690591676,1.5780701514075708,47.468384017501975,0.03687646179826417
2.010411929538027,1.976677263031556,42.94593390535255,0.04725310391580178
1.6601572678624685,1.509339648020046,49.149631710657076,0.03371272310309491
1.5457665476952482,1.4381000363828498,50.80624643712832,0.03100079621260286
2.659907796346546,2.949788046478365,35.01271978047125,0.07830004917194473
2.0234403879791807,1.7713460321863619,44.45702383999334,0.04347309680110223
2.186473359859005,2.1867522427304773,40.671867304591075,0.054018990451856035
3.4876292896122156,3.5094168166079105,30.88103970120318,0.10512443810806092
3.702106335778598,3.799679616455041,29.606513651883013,0.11632708142323063
1.3046679397298473,1.0863126384063206,57.722878101028556,0.022269942738077187
1.818108942665702,1.8319818232739307,45.16255019104492,0.04184940658396484
2.2155524011539063,2.197283729491835,40.472803304701614,0.054641684734869
3.5518554272434155,3.4523352834676544,30.938992810333787,0.10482682626480153
2.682801966119816,2.584419080668572,36.560743587014166,0.06993769380169372
3.7595435441248233,3.692775424150537,29.814784794798165,0.11458501958009036
1.530939088442326,1.3660497879416122,51.74747467968881,0.02957030397581754
2.5788555132485893,2.420736903031983,37.7487144481745,0.06476188949518549
1.8397956307972898,1.752096351343511,45.6709344370868,0.04054366363800024
1.397721384225414,1.247171385596659,54.438289408115025,0.025929439722556905
1.0974021556270557,0.935323325594217,62.85445316972475,0.017575055439578123
2.5788555132485893,2.4230094779596483,37.73646445740514,0.06481010577603181
2.177008230278153,2.1867522427304773,40.716334556821664,0.05389120345208258
1.397721384225414,1.2449443598299492,54.46776979480737,0.025893098750683713
2.0981445288379343,1.8637582326113313,43.33189872054106,0.046281369088714136
0.4128509247744829,0.3020228499857986,69.60146276396574,0.0023762912954122385
1.761030674365736,1.5793965166041901,47.739295896136554,0.03629761392121435
2.903306191914341,2.9192131187685457,34.39392983175457,0.08106226863069689
1.2716768299695722,1.1334559479614965,57.35652606818174,0.022587290182249954
2.1264958773035265,1.9212949140439057,42.755230918276375,0.0477863146470478
3.0328183027644644,3.091007857857339,33.36587452364196,0.0872313020125098
1.6601572678624685,1.5172525835338895,49.06848238799947,0.033852919868450765
2.5797651190861894,2.501789268577125,37.319042727646725,0.06652580623851079
2.116619916562767,1.9349299897666397,42.7020595864581,0.0479022735544057
1.270182864397921,1.1329064308288714,57.38158185231939,0.02256103519930822
2.961117580973986,2.997326521751653,33.91907648163157,0.0838335103450657
3.527175649496373,3.694986854317739,30.235960256132834,0.11059763242484785
